words,اصل,مبيع,ارتفع,يشغل,عرب,مماثل,احق,انشاء,محاسب,توزيع,جديد,ضرور,جدة,خصوص,مال,ربع,احد,نصاب,سعود,لاعضاء,نتايج,مركز,متطلبا,رقم,سنو,بان,ادار,تعديل,حاضر,اخر,مذكور,مسا,ساد,والخمس,وذل,موافق,سهم,منته,اعمال,رابع,دور,فتر,مرفق,يتعذر,جاهز,اجمال,اسمن,نصف,سبب,انخفاض,وفق,تكلف,اول,موحد,سوف,سوق,تاريخ,طريق,ساع,بنوك,شرك,ارباح,عمل,توص,سيد,علاو,قطران,مليون,اخري,يصبح,تنفيذ,باستخدام,اعل,تود,خسار,بلغ,تمويل,اجتماع,خطاب,اعلان,نايب,ارد,مقارن,معايير,مجا,انتهاء,ملك,اسمنت,يعود,اجراءا,واقع,انعقاد,مراجع,زياد,قرار,تشغيل,مصنع,تحديد,حضور,سيك,مساهم,ارتفاع,قدر,استاذ,لكل,اقل,لانخفاض,اعضاء,مصطحب,تعل,لعام,نظام,طلب,لجن,بند,مجلس,مبلغ,رييس,اضاف,اسم,قايم,COVID,تدعو,مهام,عضو,السن,احتراز,جمع,وانخفاض,ابراء,حساب,شخص,قيم,لارتفاع,تابع,نقد,لانعقاد,مكان,مرتبط,عزيز,ربح,واصدار,عام,نامل,بنك,والتكاليف,ضريب,مرشح,دايم,ماد,اثن,تاثير,صاف,عاد,جراء,تصويت,حال,class
1413467592,0,0,0,0,1,8,0,0,1,0,1,0,0,0,3,12,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,0,0,0,2,2,0,3,7,1,0,1,1,0,0,1,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,7,1,0,0,0,1,3,0,0,0,0,2,0,2,2,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1
1410701252,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,3,0,1,1,0,2,1,2,2,1,1,0,3,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,2,1,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,0,6,0,0,0,1,2,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,8,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0
1408861322,0,0,0,0,3,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,1,1,0,3,0,0,9,0,0,0,1,0,1,0,0,3,1,0,3,0,7,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,4,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,5,3,0,8,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0
1405517863,0,0,0,0,2,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405516480,0,0,0,0,1,5,0,0,1,0,1,0,0,0,3,11,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,0,0,0,2,0,0,3,3,1,0,1,2,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,1,0,0,0,1,3,0,0,0,0,2,0,2,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1
1398602795,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1397744441,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,11,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,1,1,0,3,3,0,0,2,2,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1396370007,2,0,0,0,2,0,2,0,0,3,0,0,0,0,15,0,0,1,0,1,1,1,0,2,0,1,5,2,0,0,0,0,0,0,1,13,8,5,2,2,0,1,0,0,0,1,2,4,0,0,1,0,1,0,0,0,0,2,1,0,12,6,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,8,0,0,0,0,1,1,4,0,2,0,2,0,0,1,2,2,3,4,0,1,0,5,2,0,0,1,0,0,0,0,1,3,0,4,0,1,4,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,1,0,1,0,0,0,3,0,0,1,1
1395752385,0,0,0,0,2,0,2,0,1,3,0,1,2,0,15,1,0,0,0,1,0,1,0,1,1,1,7,2,0,0,0,1,1,0,2,10,10,4,3,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,3,1,1,13,5,1,2,1,1,0,1,0,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,2,2,0,0,4,2,2,7,0,0,0,1,5,0,8,0,2,0,3,1,0,2,0,0,2,4,0,1,0,7,2,0,0,1,0,0,1,0,1,3,0,6,0,1,2,1,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1
1395296084,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393851719,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393744010,0,0,0,0,2,0,2,0,1,3,0,1,2,0,15,1,0,0,0,1,0,1,0,1,1,1,7,2,0,0,0,1,1,0,2,10,10,4,3,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,3,1,1,13,5,1,2,1,1,0,1,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2,2,0,0,4,2,2,7,0,0,0,1,5,0,8,0,2,0,3,1,0,2,0,0,2,4,0,1,0,7,2,0,0,1,0,0,1,0,1,3,0,6,0,1,2,1,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,4,0,0,0,1
1393163649,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1393162331,0,0,0,0,2,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393159671,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,4,0,0,0,2,2,0,1,5,0,0,0,1,0,2,0,0,0,0,8,1,0,0,0,0,2,1,0,0,0,0,0,1,6,1,0,0,0,0,0,2,4,0,0,0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,1,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1
1390224851,0,2,5,0,1,6,0,0,0,0,0,0,0,0,2,12,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,7,0,0,0,3,4,0,3,11,0,0,1,2,0,2,0,0,0,0,8,1,0,0,0,0,4,2,0,0,0,0,0,1,9,1,0,0,0,0,0,4,11,0,0,0,0,1,3,0,5,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,2,1
1389591657,0,0,0,0,2,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
1389535614,0,0,0,0,2,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1389535452,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6,0,0,5,1,0,0,1,1,1,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1389503455,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389161521,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387458271,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1382885169,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382879619,0,3,0,0,1,7,0,0,0,0,0,1,0,0,2,11,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,11,0,0,0,3,3,0,3,6,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,3,1,0,0,0,0,0,1,9,1,0,0,0,0,0,3,6,0,0,0,0,1,3,0,0,0,0,0,0,3,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
1374070125,0,0,0,0,2,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373980622,0,1,0,0,1,4,0,0,0,0,0,0,0,0,2,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,7,0,0,0,2,0,0,3,3,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
1367758226,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1366092471,0,2,0,0,2,6,0,0,0,0,0,0,0,0,3,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,5,0,0,0,2,0,0,3,2,0,1,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,1,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
1364882460,3,0,0,0,3,0,1,0,1,2,0,0,0,1,6,2,0,1,0,1,1,0,0,2,0,2,3,0,0,0,1,0,0,2,1,8,2,1,1,0,0,2,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,2,0,0,6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,1,1,2,0,0,0,3,0,0,1,2,2,2,0,0,2,0,3,1,0,0,0,1,0,0,0,1,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,1,0,0,1,0,0,2,0,0,1,0
1364129152,1,0,0,0,2,0,1,0,2,2,0,1,1,1,7,2,0,1,0,1,0,0,0,1,1,1,5,0,1,1,1,2,1,2,2,6,3,1,2,1,0,2,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,2,1,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,0,0,1,7,0,5,0,0,0,4,2,0,2,0,0,2,0,0,2,0,5,1,1,0,0,1,0,2,0,1,2,0,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0
1362921199,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1361971534,1,0,0,0,2,0,1,0,2,2,0,1,1,1,7,2,0,1,0,1,0,0,0,1,1,1,5,0,1,1,1,2,1,2,2,6,3,1,2,1,0,2,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,2,1,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,0,0,1,7,0,5,0,0,0,4,2,0,2,0,0,2,0,0,2,0,5,1,1,0,0,1,0,2,0,1,2,0,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,1,0,1,0,0,2,0,0,0,1
1361109736,0,0,0,0,2,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1361108744,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1361107801,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,1,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1359812003,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1358662987,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,2,0,0,3,3,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1358603574,0,1,0,0,2,9,0,0,0,0,0,0,0,0,2,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,3,1,7,0,0,0,2,1,0,3,3,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,1,7,0,0,0,0,0,0,0,7,1,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,2,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0
1350480158,0,2,0,0,2,9,0,0,0,0,0,0,0,0,2,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,9,0,0,0,3,2,0,2,4,0,0,2,2,0,0,0,0,0,0,3,1,0,0,0,0,2,6,0,0,0,0,0,0,0,7,0,0,0,0,0,2,4,0,0,0,0,2,2,0,0,0,0,1,0,2,1,0,0,0,0,4,7,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
1349786533,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1348295342,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
